,in_wers,in_cers,in_pers,in_status,in_texts,in_scores,new_wers,new_cers,new_pers,new_status,new_texts,new_scores,refs
10882,1.0,0.8888888888888888,0.8888888888888888,1,well,-32.873252868652344,1.0,0.8888888888888888,0.8888888888888888,1,well,-51.77814865112305,greyhound
10883,1.0,0.8333333333333334,0.8333333333333334,1,hello,-142.47036743164062,1.0,0.8333333333333334,0.8333333333333334,1,oh,-44.32793426513672,powwow
10884,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,1,one,-37.93864059448242,one
10885,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,1.0,1,yeah,-60.24562072753906,quebec
10886,1.0,1.0,1.0,0,,0.0,1.0,0.75,1.0,1,one,-37.43112564086914,four
10887,1.0,2.0,1.0,1,three,-54.80396270751953,1.0,1.0,1.0,1,two,-50.62260818481445,we
10888,1.0,1.3333333333333333,1.0,1,four,-75.7369613647461,1.0,0.6666666666666666,0.6666666666666666,1,hey,-142.00711059570312,has
10889,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,zero
10890,2.0,1.4285714285714286,1.4,1,through them,-89.84254455566406,1.0,1.0,1.0,0,,0.0,whiskey
10891,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,dissatisfaction
10892,1.0,0.7142857142857143,0.8571428571428571,1,hell,-96.24085998535156,1.0,0.5714285714285714,0.5714285714285714,1,hey,-121.55534362792969,heyward
10893,2.0,0.8888888888888888,1.125,1,in admiral,-321.0678405761719,1.0,1.0,1.0,1,fi,-53.81896209716797,paragraph
10894,1.0,1.25,1.6666666666666667,1,heaven,-167.61610412597656,1.0,0.75,1.0,1,hey,-144.18667602539062,that
10895,1.0,1.5,1.0,1,one,-51.281978607177734,1.0,1.5,1.0,1,one,-47.59837341308594,by
10896,1.0,0.75,0.75,1,m,-32.334503173828125,1.0,0.75,0.75,1,m,-36.77920150756836,time
10897,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,ever,-45.166969299316406,about
10898,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,xray
10899,1.0,1.0,1.0,0,,0.0,1.0,0.75,1.0,1,hey,-156.7392578125,this
10900,1.0,1.0,1.0,1,five,-55.36275863647461,1.0,0.625,0.6666666666666666,1,hello,-142.27090454101562,balloons
10901,1.0,0.5,0.3333333333333333,1,no,-40.59563064575195,1.0,0.5,0.3333333333333333,1,no,-33.81010818481445,so
10902,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,am,-69.56280517578125,enter
10903,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,may,-53.674495697021484,finger
10904,1.0,0.5714285714285714,1.0,1,yeah,-40.58790969848633,1.0,0.5714285714285714,1.0,1,yeah,-34.497718811035156,feather
10905,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,his
10906,1.0,1.0,1.0,1,no,-38.276615142822266,1.0,1.5,1.0,1,one,-43.55119323730469,by
10907,1.0,1.0,1.0,1,mm,-80.3868179321289,1.0,1.0,1.0,1,mm,-80.75888061523438,oh
10908,1.0,1.0,1.0,0,,0.0,1.0,0.8888888888888888,0.9090909090909091,1,mm,-121.55471801757812,clergyman
10909,1.0,1.0,1.0,1,hell,-114.97979736328125,1.0,1.0,1.0,1,hey,-119.99322509765625,stars
10910,1.0,1.0,1.0,1,mm,-91.70947265625,1.0,1.0,1.0,1,mm,-105.8508529663086,how
10911,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,copenhagen
10912,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yeah,-43.14335250854492,they
10913,2.0,0.8333333333333334,0.9285714285714286,1,am i,-123.84292602539062,1.0,0.9166666666666666,0.9285714285714286,1,and,-37.84000015258789,agricultural
10914,1.0,1.0,1.0,1,mm,-83.87498474121094,1.0,1.0,1.0,1,mm,-83.69053649902344,oh
10915,1.0,1.0,1.0,1,one,-60.83713150024414,1.0,1.0,1.0,1,one,-52.28972625732422,carrot
10916,1.0,1.0,1.0,1,hey,-115.80696105957031,1.0,0.8571428571428571,0.875,1,one,-51.97831726074219,uniform
10917,1.0,1.0,1.0,0,,0.0,1.0,0.3333333333333333,0.6666666666666666,1,no,-55.93369674682617,not
10918,1.0,1.0,1.0,1,cam,-93.38948059082031,1.0,1.0,1.0,0,,0.0,and
10919,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,um,-35.78990173339844,seven
10920,1.0,1.0,1.0,1,mm,-128.98239135742188,1.0,0.8,1.0,1,hmm,-137.07310485839844,there
10921,1.0,1.0,1.0,0,,0.0,1.0,0.8181818181818182,0.8888888888888888,1,eight,-48.656070709228516,battlefield
10922,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,use
10923,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.5,1,yes,-42.79320526123047,we
10924,1.0,1.0,1.0,0,,0.0,1.0,0.7,0.625,1,hello,-160.15087890625,hallelujah
10925,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,paragraph
10926,1.0,1.0,1.0,0,,0.0,1.0,0.6363636363636364,0.6,1,seven,-32.550270080566406,supervision
10927,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,an
10928,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,missouri
10929,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,um,-33.94656753540039,on
10930,1.0,0.6666666666666666,1.0,1,uh,-39.72275924682617,1.0,1.0,1.0,1,ah,-41.06427001953125,out
10931,1.0,1.0,1.0,1,one,-60.23588562011719,1.0,1.0,1.0,1,one,-60.63655471801758,first
10932,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,1.0,1,me,-78.80352783203125,finger
10933,1.0,2.0,1.0,1,ah,-34.7008171081543,1.0,2.0,1.0,1,ah,-38.421878814697266,i
10934,1.0,1.0,1.6666666666666667,1,okay,-46.185672760009766,1.0,1.0,1.6666666666666667,1,okay,-42.94512176513672,three
10935,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,way
10936,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,upward
10937,2.0,1.2,0.8,1,well ah,-56.02861404418945,1.0,1.0,1.0,1,uh,-39.113914489746094,water
10938,2.0,1.4,1.4,1,let them,-62.350467681884766,1.0,1.0,0.6,1,hey,-116.83392333984375,plane
10939,1.0,0.6666666666666666,0.5,1,hm,-87.19318389892578,1.0,1.0,1.0,1,mm,-89.01918029785156,who
10940,1.0,0.9166666666666666,1.0,1,two,-52.35266876220703,1.0,1.0,1.0,0,,0.0,overshadowed
10941,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,mm,-132.316162109375,line
10942,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,moustache
10943,1.0,1.0,0.6666666666666666,1,one,-47.161582946777344,1.0,1.0,0.6666666666666666,1,one,-46.91789245605469,but
10944,1.0,0.75,1.0,1,one,-39.313987731933594,1.0,0.75,1.0,1,one,-45.429344177246094,golf
10945,1.0,1.0,1.0,0,,0.0,1.0,0.6666666666666666,1.0,1,ah,-34.7475700378418,all
10946,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.8888888888888888,1,zero,-44.60136795043945,unusual
10947,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,right
10948,1.0,1.0,1.0,0,,0.0,1.0,0.8,0.8,1,one,-31.47637939453125,water
10949,1.0,0.8333333333333334,0.8333333333333334,1,um,-30.2851619720459,1.0,0.8333333333333334,0.8333333333333334,1,um,-38.89521408081055,upward
10950,2.0,1.1666666666666667,1.1666666666666667,1,and then,-75.9197998046875,1.0,1.0,1.0,1,seven,-50.63755798339844,absorb
10951,2.0,0.8571428571428571,1.0,1,i am,-122.8311996459961,1.0,0.7142857142857143,1.0,1,hi,-36.18629455566406,achieve
10952,1.0,0.8888888888888888,0.875,1,fame,-114.33232116699219,1.0,0.7777777777777778,0.75,1,five,-58.921546936035156,righteous
10953,1.0,0.75,1.3333333333333333,1,hello,-166.95565795898438,1.0,1.0,1.0,1,hey,-107.648193359375,call
10954,1.0,1.0,1.0,0,,0.0,1.0,0.8571428571428571,0.8571428571428571,1,one,-71.05731964111328,watches
10955,1.0,0.7142857142857143,0.875,1,and,-40.12102508544922,1.0,1.0,1.0,1,ten,-48.8850212097168,skyward
10956,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,f,-52.3193473815918,copenhagen
10957,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,shovel
10958,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,four,-65.63751983642578,cushy
10959,1.0,0.7,0.8888888888888888,1,yeah,-41.655826568603516,1.0,0.7,0.8888888888888888,1,yeah,-51.219642639160156,sympathize
10960,1.0,1.0,1.0,1,one,-40.39401626586914,1.0,1.0,1.0,1,one,-41.945465087890625,of
10961,1.0,1.0,1.0,0,,0.0,1.0,0.8571428571428571,0.8571428571428571,1,no,-43.066917419433594,resound
10962,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.875,1,eight,-42.87795639038086,control
10963,1.0,1.0,1.0,0,,0.0,1.0,0.6666666666666666,0.8,1,one,-43.113868713378906,shovel
10964,1.0,1.0,1.0,1,mm,-100.54924011230469,1.0,1.0,1.0,1,mm,-80.96060943603516,than
10965,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,be
10966,1.0,1.0,1.0,1,mm,-122.58834838867188,1.0,1.0,1.0,1,mm,-97.67909240722656,she
10967,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,made
10968,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.6,1,hey,-110.791748046875,plane
10969,1.0,0.875,0.7142857142857143,1,one,-43.28123474121094,1.0,0.875,0.7142857142857143,1,one,-42.66423416137695,scullion
10970,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,right
10971,1.0,1.0,1.0,0,,0.0,1.0,0.875,0.8333333333333334,1,maam,-137.54428100585938,swimming
10972,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,hm,-95.91200256347656,yes
10973,1.0,1.0,1.0,0,,0.0,1.0,0.6,0.6,1,what,-35.40835952758789,water
10974,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,bother
10975,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,no,-42.825889587402344,zulu
10976,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,tango
10977,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,mm,-87.19630432128906,if
10978,1.0,1.0,1.0,0,,0.0,1.0,2.5,1.5,1,three,-61.62279510498047,do
10979,1.0,1.0,1.0,1,mm,-83.82413482666016,1.0,1.0,1.0,1,mm,-92.96040344238281,than
10980,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,adulation
10981,1.0,1.0,1.0,1,what,-37.44095230102539,1.0,0.5,0.6666666666666666,1,good,-49.196495056152344,look
10982,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,frugality
10983,1.0,1.0,1.0,1,am,-65.93817138671875,1.0,1.0,1.0,1,mm,-97.71422576904297,other
10984,2.0,0.7777777777777778,0.6666666666666666,1,you were,-87.9880142211914,1.0,1.0,0.6666666666666666,1,no,-56.30772399902344,chauffeur
10985,1.0,1.0,1.0,0,,0.0,1.0,0.8,0.9166666666666666,1,three,-104.17475891113281,exaggerate
10986,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,professionals
10987,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,ten,-53.14961242675781,slide
10988,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,anybody
10989,1.0,2.5,2.5,1,heaven,-136.46217346191406,1.0,1.0,1.0,1,mm,-77.491943359375,at
10990,1.0,0.5,1.0,1,one,-44.45789337158203,1.0,1.0,1.0,0,,0.0,long
10991,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,india
10992,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,two,-37.75397491455078,shift
10993,1.0,0.8,1.0,1,five,-47.70690155029297,1.0,1.0,1.0,1,four,-51.692481994628906,bulge
10994,1.0,1.0,1.0,0,,0.0,1.0,0.75,1.25,1,seven,-45.843719482421875,five
10995,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,good,-41.429237365722656,which
10996,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,wherewithal
10997,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,number
10998,2.0,0.9,0.8571428571428571,1,than mo,-72.56114196777344,1.0,0.8,0.8571428571428571,1,one,-56.988685607910156,rendezvous
10999,1.0,0.8,0.9,1,and,-35.10798263549805,1.0,0.8,0.9,1,another,-55.98489761352539,quadrupled
11000,1.0,1.0,1.0,0,,0.0,1.0,0.8,0.9166666666666666,1,three,-98.8841552734375,exaggerate
11001,1.0,0.6666666666666666,0.6666666666666666,1,mm,-94.99209594726562,1.0,0.6666666666666666,0.6666666666666666,1,mm,-90.13607025146484,may
11002,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,no,-53.47932434082031,that
11003,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,mike
11004,1.0,0.7272727272727273,0.7692307692307693,1,seven,-75.16793823242188,1.0,1.0,1.0,0,,0.0,gentlewoman
11005,1.0,1.0,0.8,1,yeah,-30.82994270324707,1.0,1.0,0.8,1,yeah,-31.114334106445312,hanger
11006,1.0,0.75,1.0,1,one,-43.41922378540039,1.0,0.75,0.6666666666666666,1,yes,-37.38503646850586,them
11007,1.0,1.0,1.0,1,ten,-46.456932067871094,1.0,1.0,1.0,1,ten,-63.089439392089844,slide
11008,1.0,1.0,1.0,0,,0.0,1.0,0.8571428571428571,1.0,1,yeah,-35.743412017822266,gustave
11009,1.0,0.75,1.3333333333333333,1,nine,-43.76301193237305,1.0,0.5,1.0,1,one,-38.35391616821289,long
11010,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,butterflies
11011,1.0,0.75,0.6666666666666666,1,and,-35.145591735839844,1.0,0.75,0.6666666666666666,1,and,-36.3381462097168,than
11012,1.0,1.0,1.0,0,,0.0,3.0,1.3333333333333333,1.125,1,zero a m,-141.42666625976562,juliet
11013,2.0,0.8,0.7142857142857143,1,or meal,-119.90251159667969,1.0,1.0,1.0,0,,0.0,romeo
11014,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yeah,-37.028995513916016,then
11015,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,bravo
11016,1.0,0.8571428571428571,0.8571428571428571,1,amur,-123.64188385009766,1.0,0.8571428571428571,1.0,1,um,-38.71287155151367,durable
11017,1.0,1.0,1.0,1,mm,-94.42655944824219,1.0,1.0,1.0,1,mm,-92.80171203613281,an
11018,1.0,0.9,0.875,1,well,-32.316043853759766,2.0,0.9,0.875,1,wait ah,-141.07125854492188,schoolyard
11019,1.0,0.8888888888888888,0.8888888888888888,1,no,-31.817380905151367,2.0,0.7777777777777778,0.7777777777777778,1,no ma,-91.5506591796875,nuremberg
11020,1.0,1.0,0.75,1,then,-32.032569885253906,1.0,1.0,0.75,1,yeah,-40.1061897277832,line
11021,3.0,1.0,1.0,1,it will be,-131.18121337890625,3.0,1.0,1.0,1,it would be,-139.68362426757812,hypothesis
11022,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,mm,-76.9173583984375,their
11023,1.0,1.0,1.0,1,mm,-72.05282592773438,1.0,1.0,1.0,1,mm,-80.49920654296875,tree
11024,1.0,1.0,1.0,1,mm,-106.90506744384766,1.0,1.0,1.0,1,mm,-82.2718505859375,have
11025,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,equilibrium
11026,1.0,0.75,0.75,1,one,-46.56730651855469,1.0,1.0,1.0,1,mm,-93.36709594726562,word
11027,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,footmarks
11028,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,ploughshare
11029,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,adulation
11030,1.0,0.6666666666666666,0.6666666666666666,1,hey,-130.1439208984375,1.0,1.0,1.0,1,mm,-130.36856079101562,how
11031,1.0,0.8,0.8,1,seven,-33.07659912109375,1.0,1.0,1.0,1,mm,-81.12798309326172,delta
11032,1.0,0.75,1.0,1,no,-40.701332092285156,1.0,1.0,0.75,1,one,-42.94350814819336,from
11033,1.0,0.5,0.3333333333333333,1,no,-43.82487869262695,1.0,0.5,0.3333333333333333,1,no,-39.076480865478516,so
11034,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,alpha
11035,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,0.8,1,mm,-103.63798522949219,regime
11036,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,charlie
11037,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,one,-48.00969696044922,in
11038,1.0,0.75,0.75,1,mm,-79.88011169433594,1.0,0.75,0.75,1,mm,-88.27191925048828,from
11039,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,0.8,1,three,-68.51384735107422,sierra
11040,1.0,1.0,1.0,1,uh,-32.27916717529297,1.0,0.6666666666666666,0.5,1,ah,-35.47142028808594,are
11041,2.0,0.5,0.5555555555555556,1,not ever,-89.4068603515625,1.0,0.75,0.6666666666666666,1,whatever,-28.688613891601562,november
11042,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,mm,-76.91788482666016,see
11043,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,down
11044,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,more
11045,2.0,1.0,1.0,1,let them,-85.50323486328125,1.0,1.0,1.0,0,,0.0,backspace
11046,1.0,0.875,0.875,1,yeah,-34.139095306396484,1.0,0.875,0.875,1,yeah,-45.464874267578125,jackdaws
11047,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,toothache
11048,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,entertainer
11049,1.0,1.0,1.0,0,,0.0,1.0,1.5,1.0,1,four,-40.72126770019531,so
11050,2.0,1.8333333333333333,1.8,1,that alright,-194.10794067382812,1.0,1.0,1.0,0,,0.0,sierra
11051,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,foxtrot
11052,1.0,1.0,1.0,0,,0.0,1.0,0.6666666666666666,0.6,1,seven,-64.73303985595703,sierra
11053,1.0,1.0,0.75,1,yeah,-33.2934455871582,1.0,1.0,0.75,1,yeah,-36.79599380493164,time
11054,1.0,1.0,1.0,1,mm,-83.46065521240234,1.0,1.0,1.0,1,mm,-83.09176635742188,would
11055,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,come
11056,1.0,1.0,1.0,1,mm,-115.15612030029297,1.0,1.0,1.0,1,mm,-109.71782684326172,way
11057,1.0,1.0,1.0,0,,0.0,3.0,0.8571428571428571,1.3333333333333333,1,m o m,-170.13134765625,command
11058,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,inquirers
11059,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,foxtrot
11060,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,no,-47.73800277709961,their
11061,1.0,0.5,0.6666666666666666,1,then,-35.71657180786133,1.0,1.0,1.0,1,right,-49.65989685058594,that
11062,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,asia
11063,2.0,0.5,0.5555555555555556,1,not ever,-65.03224182128906,1.0,0.75,0.6666666666666666,1,whatever,-32.415367126464844,november
11064,1.0,0.8333333333333334,0.8,1,eight,-54.90833282470703,1.0,1.0,1.0,1,mm,-93.20262145996094,carrot
11065,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,joseph
11066,1.0,1.0,1.0,0,,0.0,1.0,0.8,1.0,1,one,-64.6225357055664,booth
11067,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,his
11068,1.0,1.0,1.5,1,ten,-43.6988410949707,1.0,0.6666666666666666,1.5,1,one,-54.54798126220703,she
11069,1.0,1.0,0.3333333333333333,1,fun,-33.52969741821289,0.0,0.0,0.0,1,one,-49.145103454589844,one
11070,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,1.0,1,no,-39.68422317504883,people
11071,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,copy
11072,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,may
11073,1.0,1.0,1.0,1,yes,-38.90239715576172,1.0,1.0,1.0,1,yes,-63.42195510864258,may
11074,1.0,1.0,1.0,0,,0.0,1.0,0.875,1.0,1,he,-74.44024658203125,aversion
11075,1.0,0.6666666666666666,1.0,1,there,-31.81932258605957,1.0,1.0,1.0,1,mm,-80.05540466308594,delete
11076,1.0,1.0,1.0,0,,0.0,1.0,0.75,1.0,1,one,-72.01398468017578,copy
11077,1.0,1.0,1.0,0,,0.0,1.0,1.1666666666666667,1.0,1,improve,-46.954071044921875,quebec
11078,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.3333333333333333,1,one,-62.832061767578125,what
11079,1.0,0.7,0.9090909090909091,1,two,-66.21023559570312,1.0,0.7,0.9090909090909091,1,two,-90.02595520019531,interwoven
11080,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,advantageous
11081,1.0,0.6666666666666666,1.0,1,o,-29.352352142333984,1.0,1.0,0.5,1,two,-37.72431182861328,you
11082,2.0,0.8888888888888888,0.875,1,but then,-63.84110641479492,1.0,0.8888888888888888,0.875,1,but,-30.0540828704834,backspace
11083,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,oscar
11084,1.0,1.0,1.0,0,,0.0,1.0,0.8,0.8,1,seven,-39.562744140625,delta
11085,1.0,1.0,1.0,0,,0.0,1.0,1.6666666666666667,1.5,1,appointment,-343.3595886230469,upward
11086,1.0,1.0,1.0,0,,0.0,2.0,0.7142857142857143,1.0,1,mm one,-133.85247802734375,annoyed
11087,1.0,1.0,1.0,0,,0.0,1.0,0.8571428571428571,1.0,1,um,-41.19783020019531,durable
11088,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,0.8,1,yup,-132.37451171875,yankee
11089,1.0,0.8,0.7142857142857143,1,oh,-42.64842224121094,1.0,0.8,0.8571428571428571,1,mm,-102.67848205566406,romeo
11090,1.0,1.0,1.0,0,,0.0,2.0,1.6666666666666667,1.5,1,good morning,-130.01797485351562,crayon
11091,1.0,1.0,1.0,1,one,-43.87351989746094,1.0,1.0,1.0,1,wah,-94.39213562011719,for
11092,1.0,1.0,1.0,0,,0.0,1.0,0.6666666666666666,0.6666666666666666,1,oh,-35.34974670410156,oil
11093,4.0,1.0,0.9285714285714286,1,and it was you,-176.21446228027344,1.0,1.0,1.0,0,,0.0,agricultural
11094,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.8,1,seven,-72.7638931274414,rabbit
11095,0.0,0.0,0.0,1,no,-43.6673583984375,0.0,0.0,0.0,1,no,-45.57786560058594,no
11096,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,bluebells
11097,1.0,0.5,0.3333333333333333,1,no,-37.86280822753906,1.0,0.5,0.3333333333333333,1,no,-33.501102447509766,go
11098,1.0,1.0,1.0,1,ah,-38.15435028076172,1.0,1.0,1.0,1,ah,-37.760589599609375,out
11099,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,made
11100,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,many
11101,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,0.625,1,eight,-59.45052719116211,fayetteville
11102,3.0,1.1,1.375,1,it wont then,-271.57574462890625,2.0,1.2,1.25,1,headroom nine,-265.5735168457031,dispossess
11103,3.0,1.4,1.6,1,it is now,-127.60530090332031,1.0,0.8,1.0,1,ya,-44.0204963684082,india
11104,1.0,1.0,1.0,1,hey,-126.22915649414062,1.0,1.0,1.0,1,hell,-122.2968521118164,stars
11105,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,with
11106,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,clergyman
11107,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yeah,-37.60774230957031,four
11108,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,mm,-96.06922912597656,both
11109,1.0,0.8571428571428571,0.8333333333333334,1,we,-45.45210647583008,2.0,0.8571428571428571,1.0,1,where in,-113.59539794921875,supreme
11110,1.0,0.75,0.7142857142857143,1,then,-31.772783279418945,1.0,0.625,0.7142857142857143,1,nine,-62.30804443359375,sentence
11111,1.0,1.0,0.875,1,hello,-166.57720947265625,1.0,1.0,1.0,1,ten,-53.64680862426758,skyward
11112,1.0,1.0,1.6666666666666667,1,omen,-139.68496704101562,1.0,1.0,1.0,0,,0.0,use
11113,1.0,0.7142857142857143,0.6666666666666666,1,evane,-131.06918334960938,1.0,1.4285714285714286,1.1666666666666667,1,everything,-50.059871673583984,ashamed
11114,1.0,0.8571428571428571,0.75,1,right,-36.0626220703125,1.0,0.8571428571428571,0.75,1,right,-48.46495056152344,exploit
11115,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,protege
11116,1.0,1.3333333333333333,1.0,1,hell,-133.74801635742188,1.0,1.0,1.0,1,mm,-90.83209991455078,but
11117,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,mm,-78.20674133300781,in
11118,1.0,1.0,0.3333333333333333,1,one,-63.050262451171875,1.0,1.0,0.3333333333333333,1,one,-57.465614318847656,what
11119,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,copy
11120,1.0,0.6666666666666666,0.8,1,fit,-92.26900482177734,1.0,0.6666666666666666,0.6,1,film,-231.29917907714844,fathom
11121,1.0,1.0,1.0,0,,0.0,1.0,0.75,1.0,1,one,-63.788963317871094,beef
11122,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,mm,-81.24066162109375,cowboys
11123,1.0,1.0,1.0,0,,0.0,1.0,1.25,1.6666666666666667,1,seven,-38.55231475830078,with
11124,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,chowder
11125,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,if
11126,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,the
11127,0.0,0.0,0.0,1,number,-44.626319885253906,1.0,0.8333333333333334,0.8333333333333334,1,no,-42.50296401977539,number
11128,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,python
11129,2.0,0.6666666666666666,0.8333333333333334,1,it n,-57.21758270263672,1.0,1.0,1.0,0,,0.0,victor
11130,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,mm,-81.43722534179688,tab
11131,1.0,1.0,1.0,1,no,-32.22610092163086,1.0,1.0,1.0,1,no,-40.59174346923828,duck
11132,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,if
11133,1.0,0.8333333333333334,0.875,1,three,-41.08986282348633,1.0,0.8333333333333334,0.875,1,three,-51.69566345214844,juliet
