,in_wers,in_cers,in_pers,in_texts,in_scores,new_wers,new_cers,new_pers,new_texts,new_scores,refs
3924,1.0,1.0,1.0,swarm swam,-270.5761413574219,1.0,1.0,0.8,one,-66.51476287841797,swarm
3925,1.0,0.5,1.0,sigh i,-184.07098388671875,1.0,0.75,0.6666666666666666,five,-46.566707611083984,sigh
3926,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,swore
3927,0.0,0.0,0.0,dagger,-187.62228393554688,0.0,0.0,0.0,dagger,-212.30105590820312,dagger
3928,0.625,0.5263157894736842,0.5555555555555556,yet he still think,-193.1531982421875,0.625,0.5263157894736842,0.5555555555555556,yet he still think,-196.5126190185547,yet he still thinks as swiftly as ever
3929,1.0,0.42857142857142855,0.4,herring,-139.45484924316406,1.0,0.8571428571428571,1.0,seven,-48.31401824951172,hitting
3930,0.0,0.0,0.0,nice,-41.873538970947266,0.0,0.0,0.0,nice,-44.43339157104492,nice
3931,0.0,0.0,0.0,one,-37.194305419921875,0.0,0.0,0.0,one,-47.27346420288086,one
3932,0.0,0.0,0.0,double,-233.4852752685547,0.0,0.0,0.0,double,-231.3715362548828,double
3933,1.0,1.125,1.2,knitting knitting,-438.8424377441406,0.0,0.0,0.0,knitting,-284.4990234375,knitting
3934,1.0,0.8333333333333334,0.8529411764705882,ill be home,-269.6827087402344,1.0,0.7777777777777778,0.8529411764705882,i live all my,-188.76580810546875,alimony harms a divorced mans wealth
3935,2.0,0.75,0.8,bed ah,-98.64302062988281,2.0,0.75,0.8,bed ah,-96.01962280273438,beta
3936,0.0,0.0,0.0,the job provides many benefits,-293.15338134765625,0.0,0.0,0.0,the job provides many benefits,-369.8460693359375,the job provides many benefits
3937,1.0,1.0,1.0,,0.0,1.0,0.8,0.6666666666666666,sure,-39.249813079833984,shoot
3938,0.0,0.0,0.0,reek,-156.7221221923828,0.0,0.0,0.0,reek,-173.57937622070312,reek
3939,0.0,0.0,0.0,hotel,-185.22738647460938,0.0,0.0,0.0,hotel,-191.863037109375,hotel
3940,0.2,0.35714285714285715,0.4,the books are very,-177.75242614746094,0.2,0.25,0.32,the books are very loose,-329.23809814453125,the books are very expensive
3941,2.0,1.3333333333333333,1.5,jaggot jagger,-356.6620178222656,1.0,0.5,0.5,jagat,-150.03407287597656,jagged
3942,0.0,0.0,0.0,sigh,-153.05931091308594,1.0,1.0,1.0,,0.0,sigh
3943,1.0,0.75,0.5,me,-35.416988372802734,1.0,0.75,0.5,me,-32.4897575378418,knee
3944,1.0,1.0,1.0,,0.0,1.0,0.2,0.25,right,-50.303531646728516,light
3945,1.0,0.75,0.3333333333333333,hi,-29.49696159362793,1.0,0.75,0.3333333333333333,hi,-49.64862060546875,sigh
3946,1.0,0.6666666666666666,0.3333333333333333,that,-34.784881591796875,1.0,1.0,1.0,,0.0,vat
3947,0.0,0.0,0.0,we have an excellent team,-419.5035705566406,0.0,0.0,0.0,we have an excellent team,-605.716796875,we have an excellent team
3948,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,floor,-117.03306579589844,floor
3949,1.0,0.5,0.5,slept,-153.6481475830078,1.0,0.25,0.25,slap,-93.85966491699219,slip
3950,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,sip
3951,0.8,0.6829268292682927,0.717948717948718,the week for week,-147.82876586914062,0.8,0.6829268292682927,0.717948717948718,the week for weak,-263.834228515625,the wait for work can be very do it again
3952,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,bright sunshine shimmers on the ocean
3953,1.0,0.6666666666666666,0.6666666666666666,yeah,-32.915916442871094,1.0,0.6666666666666666,0.6666666666666666,yeah,-32.51542282104492,yes
3954,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,were
3955,1.0,1.0,0.25,right,-38.882041931152344,1.0,1.0,0.25,right,-40.856422424316406,white
3956,0.0,0.0,0.0,the quick brown fox jumps over the lazy dog,-845.1358032226562,0.0,0.0,0.0,the quick brown fox jumps over the lazy dog,-818.5185546875,the quick brown fox jumps over the lazy dog
3957,1.0,1.0,1.0,,0.0,1.0,0.75,0.5,four,-53.60258865356445,farm
3958,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,thorn
3959,0.0,0.0,0.0,echo,-126.88938903808594,0.0,0.0,0.0,echo,-168.64173889160156,echo
3960,1.0,0.7142857142857143,0.6666666666666666,what,-35.080116271972656,1.0,0.7142857142857143,0.6666666666666666,what,-34.18125534057617,thought
3961,1.0,0.5,0.5,dont,-164.27703857421875,1.0,1.0,1.0,,0.0,down
3962,1.0,0.5,0.5,na,-72.09024047851562,1.0,0.75,1.0,no,-35.411678314208984,gnaw
3963,1.0,1.25,1.3333333333333333,tear tear,-244.12997436523438,1.0,0.25,0.6666666666666666,ter,-104.01896667480469,tear
3964,1.0,1.0,1.0,,0.0,1.0,1.0,1.3333333333333333,five,-39.11159133911133,thought
3965,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,coupe
3966,0.7272727272727273,0.6078431372549019,0.6808510638297872,we have opted to work,-270.9270324707031,0.7272727272727273,0.6078431372549019,0.6808510638297872,we have opted to work,-249.36045837402344,we have often urged him to walk more and smoke less
3967,1.0,0.75,0.25,nine,-53.50506591796875,1.0,0.75,0.25,nine,-57.55437469482422,sign
3968,1.0,0.6666666666666666,0.6666666666666666,but,-31.527877807617188,1.0,0.6666666666666666,0.6666666666666666,but,-33.54951477050781,pot
3969,1.0,0.4,0.2,cheer,-121.14337158203125,1.0,0.6,0.8,clear,-43.795475006103516,chair
3970,0.0,0.0,0.0,mere,-61.30261993408203,0.0,0.0,0.0,mere,-76.6767349243164,mere
3971,0.8571428571428571,0.5384615384615384,0.5135135135135135,id a big game for player ticket,-726.5365600585938,0.8571428571428571,0.5384615384615384,0.5135135135135135,id a big game for player ticket,-724.3366088867188,all the big baseball players get traded
3972,1.0,0.25,0.25,spat,-60.95519256591797,1.0,0.5,0.5,sp,-35.28656768798828,spit
3973,0.0,0.0,0.0,usually minus several buttons,-521.8698120117188,0.0,0.0,0.0,usually minus several buttons,-629.2042846679688,usually minus several buttons
3974,0.875,0.8461538461538461,0.8604651162790697,night on,-90.36113739013672,0.75,0.8076923076923077,0.813953488372093,night they,-54.6041259765625,night after night they received annoying phone calls
3975,1.0,0.8,0.8,buck,-85.26942443847656,1.0,0.6,0.8,work,-56.762760162353516,spark
3976,1.0,1.25,0.25,eight,-33.26399612426758,1.0,1.25,0.25,eight,-54.078792572021484,hate
3977,2.0,1.75,1.4,fire fire,-141.2913360595703,1.0,1.0,0.2,lawyer,-205.88027954101562,liar
3978,1.0,1.0,1.0,,0.0,1.0,0.75,0.75,dont,-195.61959838867188,darn
3979,1.0,1.25,1.3333333333333333,fear fear,-255.34298706054688,0.0,0.0,0.0,fear,-142.685546875,fear
3980,1.0,0.6666666666666666,1.0,from,-24.133649826049805,1.0,0.6666666666666666,0.6666666666666666,four,-32.24454116821289,foe
3981,1.0,0.71875,0.7777777777777778,you are you two,-146.1402130126953,1.0,0.90625,0.9259259259259259,you,-45.56465530395508,youre used to being on the field
3982,1.0,1.0,1.0,build,-159.33871459960938,1.0,1.0,0.6666666666666666,eight,-53.94361114501953,beat
3983,1.0,0.8,0.8333333333333334,did well,-78.83552551269531,1.0,0.8,0.8333333333333334,did well,-77.7333984375,this was easy for us
3984,1.0,1.0,1.0,,0.0,1.0,0.5,0.25,four,-43.480281829833984,fork
3985,2.0,0.8333333333333334,0.625,john go,-66.99598693847656,2.0,0.8333333333333334,0.625,john go,-61.49393081665039,jungle
3986,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,meat
3987,1.0,1.0,1.0,,0.0,1.0,1.3333333333333333,1.3333333333333333,seven,-56.290733337402344,sip
3988,1.0,0.25,0.25,part,-46.67572784423828,1.0,0.25,0.25,part,-43.831626892089844,cart
3989,0.0,0.0,0.0,my sister made the flowered curtains,-1041.4248046875,0.0,0.0,0.0,my sister made the flowered curtains,-1257.9637451171875,my sister made the flowered curtains
3990,1.0,0.3333333333333333,0.3333333333333333,pad,-55.222381591796875,0.0,0.0,0.0,pat,-72.6097640991211,pat
3991,1.0,1.0,1.0,,0.0,1.0,0.8,1.0,two,-36.73587417602539,swarm
3992,0.1,0.047619047619047616,0.04878048780487805,dont ask me to carry an ugly rag like that,-716.223876953125,0.1,0.047619047619047616,0.04878048780487805,dont ask me to carry an ugly rag like that,-715.4813842773438,dont ask me to carry an oily rag like that
3993,1.0,0.4,1.0,cheek,-202.83209228515625,1.0,0.6,1.0,three,-54.42517852783203,sheet
3994,1.0,1.0,0.6666666666666666,night,-34.6080436706543,1.0,1.0,1.0,nine,-54.154388427734375,knot
3995,0.75,0.5348837209302325,0.5263157894736842,and we speak my grandfather,-688.3063354492188,0.75,0.5116279069767442,0.5263157894736842,and we think my grandfather,-686.35009765625,you wished to know all about my grandfather
3996,0.0,0.0,0.0,we rode horseback to the farm,-558.2286987304688,0.0,0.0,0.0,we rode horseback to the farm,-843.0883178710938,we rode horseback to the farm
3997,0.0,0.0,0.0,much,-26.95358657836914,1.0,0.5,0.4,march,-103.61955261230469,much
3998,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,menu,-89.92908477783203,menu
3999,0.5,0.5517241379310345,0.6,when all else,-118.53372192382812,0.5,0.5517241379310345,0.6,when all else,-111.86763000488281,when all else fails use force
4000,0.0,0.0,0.0,zero,-28.033092498779297,0.0,0.0,0.0,zero,-42.988101959228516,zero
4001,1.0,0.8333333333333334,1.0,barbara,-133.81956481933594,1.0,0.8333333333333334,0.8,by,-41.97293472290039,bubble
4002,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,droop
4003,0.0,0.0,0.0,it eventually became a rather proud claim,-791.6482543945312,0.0,0.0,0.0,it eventually became a rather proud claim,-744.3209228515625,it eventually became a rather proud claim
4004,1.0,0.6666666666666666,0.6666666666666666,the,-37.002769470214844,1.0,0.8333333333333334,1.0,doll,-93.06898498535156,though
4005,0.42857142857142855,0.39622641509433965,0.2647058823529412,he will allow a rare lily rare lie,-449.4264221191406,0.42857142857142855,0.39622641509433965,0.2647058823529412,he will allow a rare lily rare lie,-451.3020935058594,he will allow a rare lilyrare liedddddddddccccccccccc
4006,1.0,1.1666666666666667,1.2,yankee yankee,-397.67083740234375,0.0,0.0,0.0,yankee,-267.999267578125,yankee
4007,0.0,0.0,0.0,rich,-68.63612365722656,1.0,0.5,0.2,which,-34.07872772216797,rich
4008,0.0,0.0,0.0,the islands are sparsely populated,-594.5148315429688,0.0,0.0,0.0,the islands are sparsely populated,-648.00439453125,the islands are sparsely populated
4009,1.0,1.0,1.0,three,-59.59311294555664,1.0,1.0,1.0,three,-70.6155776977539,fee
4010,1.0,0.3333333333333333,0.3333333333333333,zip,-126.13365173339844,1.0,1.0,1.0,,0.0,sip
4011,2.0,1.5,1.6,hurdy huddy,-395.1913146972656,1.0,1.0,1.4,holiday,-323.91595458984375,pretty
4012,0.42857142857142855,0.3235294117647059,0.30303030303030304,why i worry over silly i,-409.0516357421875,0.8571428571428571,0.7647058823529411,0.7575757575757576,why illegal,-292.5803527832031,why yell or worry over silly items
4013,1.0,0.9024390243902439,0.9285714285714286,regain,-137.11782836914062,1.0,0.9024390243902439,0.9285714285714286,regain,-132.9307861328125,it eventually became a rather proud claim
4014,1.0,0.3333333333333333,0.2857142857142857,jack,-76.20651245117188,1.0,1.0,1.0,,0.0,jacket
4015,1.0,1.0,0.6666666666666666,z,-97.068115234375,1.0,1.0,0.6666666666666666,z,-112.05986785888672,leak
4016,0.8571428571428571,0.9166666666666666,0.8275862068965517,i i,-90.32511901855469,1.0,1.0,1.0,,0.0,i just try to do my best
4017,0.21428571428571427,0.13513513513513514,0.13636363636363635,if you destroy confidence in banks you do something in the economy,-1225.237060546875,0.21428571428571427,0.13513513513513514,0.13636363636363635,if you destroy confidence in banks you do something in the economy,-1232.589111328125,if you destroy confidence in banks you do something to the economy he said
4018,1.0,1.3333333333333333,1.3333333333333333,bad bad,-138.9923095703125,0.0,0.0,0.0,bad,-82.46613311767578,bad
4019,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,no,-59.34306335449219,dark
4020,1.0,1.0,1.0,,0.0,1.0,0.75,1.0,four,-49.091304779052734,golf
4021,0.0,0.0,0.0,take,-36.134857177734375,1.0,1.0,1.0,,0.0,take
4022,0.0,0.0,0.0,white,-37.99432373046875,0.0,0.0,0.0,white,-42.07308578491211,white
4023,0.0,0.0,0.0,i feel i can play this weekend,-345.4761962890625,0.0,0.0,0.0,i feel i can play this weekend,-644.6038818359375,i feel i can play this weekend
4024,0.3333333333333333,0.06896551724137931,0.08,their houses grey and white,-270.5700988769531,0.3333333333333333,0.06896551724137931,0.08,their houses grey and white,-356.1094055175781,their house is grey and white
4025,1.0,0.4,0.25,part,-32.52629470825195,1.0,0.4,0.25,hard,-38.931941986083984,heart
4026,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,alfalfa is healthy for you
4027,0.0,0.0,0.0,cycle,-205.27098083496094,0.0,0.0,0.0,cycle,-239.46168518066406,cycle
4028,1.0,1.3333333333333333,1.3333333333333333,ham ham,-150.86376953125,0.0,0.0,0.0,ham,-77.78892517089844,ham
4029,1.0,0.7608695652173914,0.782608695652174,grab pilot like to,-369.8091125488281,1.0,0.7608695652173914,0.782608695652174,grab pilot like to,-371.0405578613281,grandfather likes to be modern in his language
4030,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,nine,-39.944435119628906,nine
4031,0.16666666666666666,0.1282051282051282,0.13513513513513514,aluminum software can often be flimsy,-1663.765869140625,0.16666666666666666,0.1282051282051282,0.13513513513513514,aluminum software can often be flimsy,-1604.916748046875,aluminum silverware can often be flimsy
4032,0.0,0.0,0.0,being able to dance can help too,-512.8755493164062,0.0,0.0,0.0,being able to dance can help too,-415.7033386230469,being able to dance can help too
4033,0.0,0.0,0.0,city,-38.342411041259766,0.0,0.0,0.0,city,-36.02132034301758,city
4034,1.0,1.25,1.3333333333333333,walk walk,-54.35366439819336,0.0,0.0,0.0,walk,-40.45177459716797,walk
4035,2.0,1.5,1.5,wake wake,-161.18724060058594,1.0,0.25,0.25,wake,-89.92790985107422,rake
4036,0.38461538461538464,0.44155844155844154,0.4342105263157895,it also provides funds to close slums and help,-582.2901611328125,0.38461538461538464,0.4675324675324675,0.42105263157894735,it also provides funds to kill slums and help,-629.1417846679688,it also provides for funds to clear slums and help colleges build dormitories
4037,1.0,0.75,0.75,call,-38.241477966308594,1.0,1.0,1.0,,0.0,cope
4038,0.0,0.0,0.0,she is thinner than i am,-534.8847045898438,0.0,0.0,0.0,she is thinner than i am,-654.9312744140625,she is thinner than i am
4039,1.0,0.6666666666666666,0.6666666666666666,fr,-59.94166564941406,1.0,0.6666666666666666,0.6666666666666666,fra,-47.258949279785156,fat
4040,0.3333333333333333,0.23255813953488372,0.2,the quick bound fox jumped over the raging dog,-781.52197265625,0.3333333333333333,0.23255813953488372,0.2,the quick bound fox jumped over the raging dog,-749.0933837890625,the quick brown fox jumps over the lazy dog
4041,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,fat
4042,1.0,0.25,0.25,grain,-59.995548248291016,1.0,1.25,1.0,three,-44.04023742675781,rain
4043,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,slip
4044,1.0,1.0,0.3333333333333333,bye,-78.17320251464844,1.0,1.0,0.3333333333333333,bye,-96.7711181640625,thigh
4045,0.0,0.0,0.0,select,-138.88818359375,1.0,0.8333333333333334,0.8333333333333334,s,-43.26787185668945,select
4046,2.0,0.5,0.8,q ten,-136.1229248046875,1.0,1.0,0.8,cap,-54.698795318603516,kitten
4047,0.14285714285714285,0.125,0.1111111111111111,youre used to being on the field you,-844.8153076171875,0.0,0.0,0.0,youre used to being on the field,-955.1928100585938,youre used to being on the field
4048,2.0,1.2857142857142858,1.4,prayed him,-199.8714599609375,1.0,0.5714285714285714,1.0,trading,-161.61318969726562,pitting
4049,0.5714285714285714,0.4318181818181818,0.4411764705882353,everything went really smooth,-550.49169921875,0.5714285714285714,0.4318181818181818,0.4411764705882353,everything went really smooth,-571.2249755859375,everything went real smooth the sheriff said
4050,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,start
4051,1.0,0.7586206896551724,0.7916666666666666,dream about,-148.47134399414062,1.0,0.7586206896551724,0.7916666666666666,dream about,-146.38714599609375,there is a treehouse up above
4052,1.0,1.0,0.25,right,-36.55649948120117,1.0,1.0,0.25,right,-37.65119171142578,rate
4053,0.0,0.0,0.0,rock,-63.273590087890625,0.0,0.0,0.0,rock,-141.83425903320312,rock
4054,1.0,0.8,1.0,yeah,-38.05973434448242,1.0,0.8,1.0,yeah,-43.39346694946289,brawn
4055,0.375,0.45454545454545453,0.4482758620689655,swing your arm as high as you can swing your arm,-809.0938720703125,0.0,0.0,0.0,swing your arm as high as you can,-487.6202697753906,swing your arm as high as you can
4056,2.0,2.0,1.6666666666666667,the arb,-149.91790771484375,1.0,1.0,1.0,help,-40.76171875,top
4057,1.0,0.6666666666666666,0.3333333333333333,part,-31.806114196777344,1.0,0.6666666666666666,0.3333333333333333,part,-38.514442443847656,pot
4058,0.0,0.0,0.0,through,-28.02429962158203,1.0,0.5714285714285714,0.3333333333333333,three,-55.86975860595703,through
4059,0.0,0.0,0.0,gnaw,-155.3795928955078,1.0,0.75,1.0,no,-45.116329193115234,gnaw
4060,1.0,0.6,1.0,re,-40.557891845703125,0.0,0.0,0.0,three,-35.33892059326172,three
4061,1.0,0.4,0.0,which,-35.305747985839844,1.0,0.4,0.0,which,-42.74753952026367,witch
4062,0.9166666666666666,0.7241379310344828,0.6981132075471698,a gap in winter window,-385.42279052734375,0.75,0.6724137931034483,0.6415094339622641,again in the winter window,-324.445068359375,except in the winter when the ooze or snow or ice prevents
4063,1.0,1.0,0.75,one,-31.754566192626953,1.0,1.0,0.75,one,-47.357208251953125,warm
4064,0.0,0.0,0.0,hitting,-152.50376892089844,0.0,0.0,0.0,hitting,-142.3778839111328,hitting
4065,1.0,1.0,0.8,two,-36.61857604980469,1.0,1.0,0.8,two,-44.5333366394043,chair
4066,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,raid
4067,1.0,0.5,0.75,sway s,-107.59172058105469,0.0,0.0,0.0,sway,-76.36236572265625,sway
4068,2.0,1.75,1.25,sidney sa,-215.87152099609375,1.0,1.25,0.75,three,-50.061180114746094,city
4069,0.0,0.0,0.0,each one volunteered to jump first,-492.27392578125,0.0,0.0,0.0,each one volunteered to jump first,-609.8848266601562,each one volunteered to jump first
4070,0.14285714285714285,0.041666666666666664,0.043478260869565216,it was a good wind for us,-326.2434997558594,0.0,0.0,0.0,it was a good win for us,-341.5716247558594,it was a good win for us
4071,2.0,2.0,2.0,bye bye,-171.75209045410156,1.0,0.6666666666666666,0.6666666666666666,bye,-84.57659912109375,bad
4072,0.0,0.0,0.0,brought,-28.401668548583984,0.0,0.0,0.0,brought,-30.28254508972168,brought
4073,1.0,0.3333333333333333,0.0,mutt,-102.1604995727539,0.0,0.0,0.0,mut,-85.70663452148438,mut
4074,0.0,0.0,0.0,seven,-37.81002426147461,0.0,0.0,0.0,seven,-45.99043655395508,seven
4075,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,nest
4076,2.0,2.0,2.3333333333333335,five five,-57.66627502441406,1.0,0.75,0.6666666666666666,five,-60.99863815307617,sigh
4077,0.0,0.0,0.0,pretty,-33.73174285888672,0.0,0.0,0.0,pretty,-36.35667419433594,pretty
4078,0.0,0.0,0.0,but he always answers banana oil,-413.40380859375,0.0,0.0,0.0,but he always answers banana oil,-424.52984619140625,but he always answers banana oil
4079,2.0,0.42857142857142855,0.6,pete ting,-175.28579711914062,1.0,0.14285714285714285,0.2,petting,-146.28421020507812,pitting
4080,1.0,1.0,1.0,,0.0,1.0,1.1428571428571428,1.1666666666666667,claremont,-452.6138000488281,trouble
4081,1.0,1.5,1.0,battered,-156.05538940429688,1.0,1.5,1.0,battered,-204.2136688232422,beta
4082,1.0,0.8717948717948718,0.8648648648648649,everywhere,-182.29803466796875,1.0,0.8717948717948718,0.8648648648648649,everywhere,-171.70755004882812,aluminum silverware can often be flimsy
4083,1.0,0.6666666666666666,0.3333333333333333,whip,-113.30181884765625,1.0,0.6666666666666666,0.6666666666666666,yup,-123.78715515136719,lip
4084,1.0,0.5,0.3333333333333333,beat,-84.23249053955078,1.0,1.0,0.6666666666666666,eight,-52.047481536865234,feet
4085,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,where were you while we were away
4086,1.0,0.3333333333333333,0.3333333333333333,ham,-97.84156799316406,1.0,0.3333333333333333,0.3333333333333333,hem,-110.83436584472656,him
4087,0.0,0.0,0.0,born,-119.92840576171875,1.0,0.75,0.5,four,-61.13859558105469,born
4088,1.0,1.25,1.3333333333333333,read read,-56.15862274169922,0.0,0.0,0.0,read,-51.64668655395508,read
4089,0.08333333333333333,0.16901408450704225,0.2,nothing has been done yet to take advantage of the enabling,-882.774658203125,0.08333333333333333,0.16901408450704225,0.2,nothing has been done yet to take advantage of the enabling,-883.6807250976562,nothing has been done yet to take advantage of the enabling legislation
4090,1.0,0.8333333333333334,0.75,tiango,-106.77763366699219,1.0,0.8333333333333334,0.75,tianggo,-164.53562927246094,jungle
4091,0.0,0.0,0.0,my sister made the flowered curtains,-904.4534912109375,0.0,0.0,0.0,my sister made the flowered curtains,-1185.94873046875,my sister made the flowered curtains
4092,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,zulu
4093,1.0,0.6666666666666666,1.5,and,-35.61029052734375,1.0,0.6666666666666666,1.5,and,-34.750152587890625,air
4094,0.0,0.0,0.0,briar,-116.28657531738281,0.0,0.0,0.0,briar,-121.84033203125,briar
4095,1.0,0.5,0.25,four,-30.721113204956055,1.0,0.5,0.25,four,-39.012298583984375,fork
4096,1.0,0.6666666666666666,1.0,paid,-66.38961029052734,1.0,1.0,1.0,bed,-99.94236755371094,pit
4097,2.0,1.8,1.25,right right,-77.18049621582031,1.0,0.8,0.0,right,-42.21846008300781,write
4098,0.3333333333333333,0.391304347826087,0.36363636363636365,i have my bell,-323.0893249511719,0.3333333333333333,0.391304347826087,0.36363636363636365,i have my bell,-291.3843688964844,i have had my bell rung
4099,1.0,1.3333333333333333,1.3333333333333333,right,-30.725669860839844,1.0,1.3333333333333333,1.3333333333333333,right,-47.45374298095703,bag
4100,2.0,1.4,1.75,rice rice,-160.93055725097656,0.0,0.0,0.0,rocks,-128.63731384277344,rocks
4101,1.0,0.5,0.5,from,-28.303842544555664,1.0,1.0,1.0,one,-54.26409149169922,farm
4102,1.0,0.25,0.5,perk,-80.26081848144531,1.0,1.0,1.0,five,-49.25787353515625,park
4103,0.0,0.0,0.0,dart,-132.9391632080078,1.0,1.0,1.0,,0.0,dart
4104,1.0,1.0,1.0,,0.0,2.0,1.0,1.6666666666666667,my ya,-93.59019470214844,mere
4105,1.0,1.0,1.0,,0.0,1.0,1.0,0.6666666666666666,eight,-42.859493255615234,beat
4106,0.0,0.0,0.0,were,-39.21970748901367,0.0,0.0,0.0,were,-42.0772705078125,were
4107,1.0,0.75,0.5,raised,-97.21253204345703,1.0,1.0,0.5,right,-35.63786315917969,race
4108,1.0,1.0,1.0,,0.0,1.0,0.6666666666666666,0.2,six,-40.66779327392578,sticks
4109,1.0,0.5,0.5,live,-57.2442741394043,1.0,0.5,0.5,five,-51.89854049682617,rise
4110,0.0,0.0,0.0,up,-26.01016616821289,1.0,0.5,0.5,yup,-137.26361083984375,up
4111,0.0,0.0,0.0,bubble,-211.0661163330078,0.0,0.0,0.0,bubble,-248.8707275390625,bubble
4112,1.0,0.75,0.6666666666666666,pierre,-146.5853271484375,1.0,0.75,0.6666666666666666,pierre,-164.18785095214844,peer
4113,1.0,1.0,0.8,j,-96.500732421875,1.0,1.0,0.6,sure,-52.14106750488281,chair
4114,0.0,0.0,0.0,echo,-143.28700256347656,0.0,0.0,0.0,echo,-151.27984619140625,echo
4115,2.0,1.0,0.8,she wore,-118.39634704589844,1.0,1.0,1.0,,0.0,swarm
4116,0.0,0.0,0.0,rain,-71.43213653564453,1.0,1.0,0.5,right,-45.57926940917969,rain
4117,1.0,0.5,1.0,yeah,-37.202857971191406,1.0,0.5,1.0,yeah,-50.58526611328125,tear
4118,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,zip
4119,1.0,0.6666666666666666,1.0,a,-32.58573532104492,1.0,1.3333333333333333,1.0,yeah,-40.45893096923828,air
4120,0.0,0.0,0.0,both figures would go higher in later years,-450.1131896972656,0.0,0.0,0.0,both figures would go higher in later years,-444.572509765625,both figures would go higher in later years
4121,0.7142857142857143,0.6666666666666666,0.6666666666666666,were you well,-120.37712860107422,0.7142857142857143,0.6666666666666666,0.6666666666666666,were you well,-125.35240173339844,where were you while we were away
4122,0.2857142857142857,0.3582089552238806,0.36923076923076925,speaks when he speaks his voice is just a bit cracked and,-1044.4661865234375,0.2857142857142857,0.3582089552238806,0.36923076923076925,speaks when he speaks his voice is just a bit cracked and,-1044.56787109375,when he speaks his voice is just a bit cracked and quivers a trifle
4123,1.0,0.75,0.3333333333333333,die,-101.16107177734375,1.0,1.0,0.3333333333333333,bye,-93.51231384277344,sigh
4124,0.0,0.0,0.0,rave,-86.32826232910156,0.0,0.0,0.0,rave,-111.47499084472656,rave
4125,1.0,0.3333333333333333,0.5,free,-28.043540954589844,1.0,0.3333333333333333,0.5,free,-39.49238586425781,fee
4126,1.0,1.5,1.3333333333333333,no no,-75.12321472167969,0.0,0.0,0.0,no,-50.41395950317383,no
4127,2.0,1.6,1.0,fight go,-106.58111572265625,2.0,1.6,1.0,fight go,-131.20225524902344,cycle
4128,1.0,1.3333333333333333,1.0,yeah,-35.64720916748047,1.0,1.3333333333333333,1.3333333333333333,zero,-48.63278579711914,sip
4129,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,sand
4130,0.0,0.0,0.0,nest,-112.59101867675781,1.0,0.25,0.25,next,-37.42533493041992,nest
4131,0.0,0.0,0.0,golf,-153.71212768554688,0.0,0.0,0.0,golf,-190.92308044433594,golf
4132,0.0,0.0,0.0,a good attitude is unbeatable,-882.8388061523438,0.0,0.0,0.0,a good attitude is unbeatable,-868.8829956054688,a good attitude is unbeatable
4133,0.0,0.0,0.0,floor,-98.7797622680664,0.0,0.0,0.0,floor,-100.30166625976562,floor
4134,0.6666666666666666,0.6129032258064516,0.5,we get trot on a bibi,-385.0396728515625,0.6666666666666666,0.6129032258064516,0.5,we get trot on a bibi,-384.13525390625,we gathered shells on the beach
4135,1.0,1.25,1.2,lima lima,-127.91477966308594,1.0,0.25,0.2,olima,-113.82823181152344,lima
4136,0.0,0.0,0.0,nut,-74.1194076538086,1.0,1.0,1.0,,0.0,nut
4137,0.2857142857142857,0.14705882352941177,0.15151515151515152,why yowl worry over silly items,-548.346923828125,0.2857142857142857,0.14705882352941177,0.15151515151515152,why yowl worry over silly items,-522.942138671875,why yell or worry over silly items
4138,1.0,1.2,1.2,storm storm,-239.8413848876953,0.0,0.0,0.0,storm,-121.02945709228516,storm
4139,0.0,0.0,0.0,snoop,-145.31253051757812,0.0,0.0,0.0,snoop,-158.18995666503906,snoop
4140,1.0,0.5,0.5,lets,-112.86841583251953,1.0,0.5,0.5,lets,-190.68502807617188,left
4141,1.0,0.6666666666666666,0.6666666666666666,ten,-38.319583892822266,1.0,0.6666666666666666,0.6666666666666666,ten,-49.608184814453125,sin
4142,1.0,0.25,0.0,not,-35.51642608642578,1.0,0.25,0.0,not,-48.730384826660156,knot
