,in_wers,in_cers,in_texts,new_wers,new_cers,new_texts,refs
4061,0.25,0.21212121212121213,the experience has brought her closer to her husband,0.25,0.21212121212121213,the experience has brought her closer to her husband,the experience has brought her closer to her husband and her faith
4062,0.3333333333333333,0.0625,cope wrestled with the voice over throughout the writing process,0.3333333333333333,0.0625,cope wrestled with the voice over throughout the writing process,koepp wrestled with the voiceover throughout the writing process
4063,0.25,0.29577464788732394,as such both children are ancestors to the current,0.25,0.29577464788732394,as such both children are ancestors to the current,as such both children are ancestors to the current british royal family
4064,0.4166666666666667,0.27058823529411763,intercom security provides services for a wide range of organisms,0.3333333333333333,0.21176470588235294,intercom security provides services for a wide range of organizations,intercon security provided services for a wide range of organizations and individuals
4065,0.6153846153846154,0.46511627906976744,originally massachusetts governor a paul solution,0.6153846153846154,0.46511627906976744,originally massachusetts governor a paul solution,originally massachusetts governor a paul cellucci sought to name it the freedom bridge
4066,0.0,0.0,the series was acquired by global in canada,0.0,0.0,the series was acquired by global in canada,the series was acquired by global in canada
4067,0.4166666666666667,0.18888888888888888,the final chapter includes material or polyhedron compounds and metamorphosis,0.4166666666666667,0.18888888888888888,the final chapter includes material or polyhedron compounds and metamorphosis,the final chapter includes material on polyhedral compounds and metamorphoses of polyhedra
4068,0.125,0.10909090909090909,he played college baseball for the louisville carnegie,0.125,0.09090909090909091,he played college baseball for the louisville colonels,he played college baseball for the louisville cardinals
4069,0.3333333333333333,0.20512820512820512,pronotal disc is slightly opaque,0.3333333333333333,0.20512820512820512,pronotal disc is slightly opaque,pronotal disc with slightly opaque derm
4070,0.3333333333333333,0.46875,a variant name is proctors creek proctors creek,0.0,0.0,a variant name is proctors creek,a variant name is proctors creek
4071,0.16666666666666666,0.030303030303030304,lopez threw himself into the task,0.16666666666666666,0.030303030303030304,lopez threw himself into the task,lopes threw himself into the task
4072,0.36363636363636365,0.4067796610169492,knutal was one of the pioneers of the,0.36363636363636365,0.4067796610169492,knutal was one of the pioneers of the,nuttall was one of the pioneers of the happening in britain
4073,0.2,0.16,it is located at baltila,0.2,0.2,it is located at balquia,it is located at valkeala
4074,0.5454545454545454,0.43243243243243246,the president pro tempore appoint majority,0.5454545454545454,0.43243243243243246,the president pro tempore appoint majority,the president pro tempore appoints majority and minority whips and leaders
4075,0.18181818181818182,0.21333333333333335,meanwhile they won charter contracts from companies such as,0.18181818181818182,0.21333333333333335,meanwhile they won charter contracts from companies such as,meanwhile they won charter contracts from companies such as apple vacations
4076,0.6666666666666666,0.7435897435897436,she denied,0.6666666666666666,0.7435897435897436,she denied,she denied swinging from the chandelier
4077,0.0,0.0,have you got what it takes,0.0,0.0,have you got what it takes,have you got what it takes
4078,0.0,0.0,i cant wait for the advent of self driving cars,0.0,0.0,i cant wait for the advent of self driving cars,i cant wait for the advent of self driving cars
4079,0.0,0.0,she seemed about to speak but i checked her with a gesture,0.0,0.0,she seemed about to speak but i checked her with a gesture,she seemed about to speak but i checked her with a gesture
4080,0.0,0.0,my printer seems to have packed up yet again,0.0,0.0,my printer seems to have packed up yet again,my printer seems to have packed up yet again
4081,0.0,0.0,within two years they have two children anthony and mary,0.0,0.0,within two years they have two children anthony and mary,within two years they have two children anthony and mary
4082,0.14285714285714285,0.09375,it ran from there to fort carney,0.14285714285714285,0.09375,it ran from there to fort carney,it ran from there to fort kearny
4083,0.3076923076923077,0.28865979381443296,typological interpretation of this story holds that it prefigures quickly,0.3076923076923077,0.28865979381443296,typological interpretation of this story holds that it prefigures quickly,typological interpretation of this story holds that it prefigures christs burial and resurrection
4084,0.45454545454545453,0.2261904761904762,regional crops include sugar cane pineapple tobacco root vegetables,0.45454545454545453,0.2261904761904762,regional crops include sugar cane pineapple tobacco root vegetables,regional crops include sugarcane pineapple tobacco root vegetables and citrus fruits
4085,0.0,0.0,new jobs were created primarily in moline in this era,0.0,0.0,new jobs were created primarily in moline in this era,new jobs were created primarily in moline in this era
4086,0.09090909090909091,0.017543859649122806,bazilon had a broad view of the reach of the constitution,0.09090909090909091,0.017543859649122806,bazilon had a broad view of the reach of the constitution,bazelon had a broad view of the reach of the constitution
4087,0.25,0.29411764705882354,cost you a dollar cost,0.0,0.0,cost you a dollar,cost you a dollar
4088,0.0,0.0,all villagers are unaware of the massive conflict within korea,0.0,0.0,all villagers are unaware of the massive conflict within korea,all villagers are unaware of the massive conflict within korea
4089,0.0,0.0,matthews is a former rochester democrat and chronicle columnist,0.0,0.0,matthews is a former rochester democrat and chronicle columnist,matthews is a former rochester democrat and chronicle columnist
4090,0.0,0.0,he was buried in the charles evans cemetery in reading,0.0,0.0,he was buried in the charles evans cemetery in reading,he was buried in the charles evans cemetery in reading
4091,0.16666666666666666,0.1111111111111111,the record label draws its name from notorious drug lord grisala,0.16666666666666666,0.1111111111111111,the record label draws its name from notorious drug lord grisala,the record label draws its name from notorious drug lord griselda blanco
4092,0.0,0.0,the vehicles sold there would be used for luxury taxi operations,0.0,0.0,the vehicles sold there would be used for luxury taxi operations,the vehicles sold there would be used for luxury taxi operations
4093,0.08333333333333333,0.05405405405405406,he created what grew into the beacon service and hydrographic services,0.08333333333333333,0.05405405405405406,he created what grew into the beacon service and hydrographic services,he created what grew into the beacon service and the hydrographic services
4094,0.23076923076923078,0.1375,ventrum with long pubescence which become denser in thorax and sparses,0.3076923076923077,0.15,ventrum with long pubescence which become denser in thorex and sparses,ventrum with long pubescence which become denser in thorax and sparse in abdomen
4095,0.0,0.0,classmates called her baby since she was the youngest girl,0.0,0.0,classmates called her baby since she was the youngest girl,classmates called her baby since she was the youngest girl
4096,0.1,0.03773584905660377,gallon arrives on the station to assist in the mission,0.1,0.03773584905660377,gallon arrives on the station to assist in the mission,galen arrives on the station to assist in the mission
4097,0.35714285714285715,0.40476190476190477,new providence is bordered to the north by chatham,0.35714285714285715,0.40476190476190477,new providence is bordered to the north by chatham,new providence is bordered to the north by chatham township across the passaic river
4098,0.2222222222222222,0.016129032258064516,he wound up pleading guilty to third degree misdemeanor assault,0.2222222222222222,0.016129032258064516,he wound up pleading guilty to third degree misdemeanor assault,he wound up pleading guilty to thirddegree misdemeanor assault
4099,0.16666666666666666,0.203125,he was buried in his familys chapel in the cemetery,0.16666666666666666,0.203125,he was buried in his familys chapel in the cemetery,he was buried in his familys chapel in the cemetery of morimondo
4100,0.0,0.0,the sanctuary windows are the work of william warrington,0.0,0.0,the sanctuary windows are the work of william warrington,the sanctuary windows are the work of william warrington
4101,0.0,0.0,she was overjoyed by taking part on these projects,0.0,0.0,she was overjoyed by taking part on these projects,she was overjoyed by taking part on these projects
4102,0.0,0.0,the decline continued through the great depression,0.0,0.0,the decline continued through the great depression,the decline continued through the great depression
4103,0.0,0.0,taliaferro is best known for his work on the donald duck comic strip,0.0,0.0,taliaferro is best known for his work on the donald duck comic strip,taliaferro is best known for his work on the donald duck comic strip
4104,0.0,0.0,this strict selection process is partly why many judges do not have law clerks,0.0,0.0,this strict selection process is partly why many judges do not have law clerks,this strict selection process is partly why many judges do not have law clerks
4105,0.0,0.0,after this album was released steve roach embarked on a second trip to australia,0.0,0.0,after this album was released steve roach embarked on a second trip to australia,after this album was released steve roach embarked on a second trip to australia
4106,0.4444444444444444,0.42857142857142855,the goal was to enhance plurality,0.4444444444444444,0.42857142857142855,the goal was to enhance plurality,the goal was to enhance pluralism and create competition
4107,0.3333333333333333,0.3484848484848485,the statues were destroyed in a battle with,0.3333333333333333,0.3484848484848485,the statues were destroyed in a battle with,the statues were destroyed in a battle with the asgardian god loki
4108,0.4166666666666667,0.32954545454545453,these factors led to phonenet largely supplanting local talks,0.4166666666666667,0.3181818181818182,these factors led to phonenet largely supplanting local tarcoe,these factors led to phonenet largely supplanting localtalk wiring in lowcost networking
4109,0.07142857142857142,0.08333333333333333,they had erected a wooden building on the west side of the village,0.07142857142857142,0.08333333333333333,they had erected a wooden building on the west side of the village,they had erected a wooden building on the west side of the village green
4110,0.07692307692307693,0.11538461538461539,the indirect free kick is taken from the place where the infringement,0.07692307692307693,0.11538461538461539,the indirect free kick is taken from the place where the infringement,the indirect free kick is taken from the place where the infringement occurred
4111,0.25,0.2345679012345679,the group covered numerous film soundtrack cuts including work,0.25,0.2345679012345679,the group covered numerous film soundtrack cuts including work,the group covered numerous film soundtrack cuts including work by georges delerue
4112,0.0,0.0,he is the eponym of baer rings and baer groups,0.0,0.0,he is the eponym of baer rings and baer groups,he is the eponym of baer rings and baer groups
4113,0.14285714285714285,0.06382978723404255,an airport at muzambapur is under construction,0.14285714285714285,0.06382978723404255,an airport at muzambapur is under construction,an airport at muzaffarpur is under construction
4114,0.3333333333333333,0.1111111111111111,taildrop distributes buffer space unfairly among traffic,0.3333333333333333,0.1111111111111111,taildrop distributes buffer space unfairly among traffic,tail drop distributes buffer space unfairly among traffic flows
4115,0.1111111111111111,0.017543859649122806,tangaro college has many divisions referred to as blocks,0.1111111111111111,0.017543859649122806,tangaro college has many divisions referred to as blocks,tangaroa college has many divisions referred to as blocks
4116,0.4,0.36666666666666664,what difference does that make the answer,0.0,0.0,what difference does that make,what difference does that make
4117,0.2857142857142857,0.3,will you try to get some sleep dont ask,0.0,0.0,will you try to get some sleep,will you try to get some sleep
4118,0.0,0.0,we gave him the benefit of the doubt and a significant grace period,0.0,0.0,we gave him the benefit of the doubt and a significant grace period,we gave him the benefit of the doubt and a significant grace period
4119,0.0,0.0,following the game the teams engaged in a ceremonial jersey exchange,0.0,0.0,following the game the teams engaged in a ceremonial jersey exchange,following the game the teams engaged in a ceremonial jersey exchange
4120,0.15384615384615385,0.02702702702702703,he worked with preston blair on many films most notably crazy cat cartoons,0.15384615384615385,0.02702702702702703,he worked with preston blair on many films most notably crazy cat cartoons,he worked with preston blair on many films most notably krazy kat cartoons
4121,0.0,0.0,the next week reached at number seventeen,0.0,0.0,the next week reached at number seventeen,the next week reached at number seventeen
4122,0.0,0.0,this is critical during the legislative process,0.0,0.0,this is critical during the legislative process,this is critical during the legislative process
4123,0.0,0.0,only a few of the engines under construction survived,0.0,0.0,only a few of the engines under construction survived,only a few of the engines under construction survived
4124,0.0,0.0,connor was a roman catholic,0.2,0.037037037037037035,conner was a roman catholic,connor was a roman catholic
4125,0.0,0.0,other classifications exist as well,0.0,0.0,other classifications exist as well,other classifications exist as well
4126,0.14285714285714285,0.0392156862745098,recording later continued in cottys brighton studio,0.14285714285714285,0.0392156862745098,recording later continued in cottys brighton studio,recording later continued in cautys brighton studio
4127,0.0,0.0,sasov was located in eastern galicia and is now in ukraine,0.0,0.0,sasov was located in eastern galicia and is now in ukraine,sasov was located in eastern galicia and is now in ukraine
4128,0.18181818181818182,0.18867924528301888,it is one of the eastern mansions of the asia,0.18181818181818182,0.18867924528301888,it is one of the eastern mansions of the asia,it is one of the eastern mansions of the azure dragon
4129,0.3,0.22807017543859648,the hormons and results down were brought to the house,0.3,0.22807017543859648,the hormons and results down were brought to the house,the wassermans and russell dann were brought to the house
4130,0.1,0.017857142857142856,each mill in adar oberstein had four or five grindstones,0.1,0.017857142857142856,each mill in adar oberstein had four or five grindstones,each mill in idar oberstein had four or five grindstones
4131,0.14285714285714285,0.07142857142857142,the chewaukum river flows through the city,0.14285714285714285,0.07142857142857142,the chewaukum river flows through the city,the chewaucan river flows through the city
4132,0.0,0.0,kick the ball straight and follow through,0.0,0.0,kick the ball straight and follow through,kick the ball straight and follow through
4133,0.14285714285714285,0.1875,a penny wise and a pound foolish penny,0.0,0.0,a penny wise and a pound foolish,a penny wise and a pound foolish
4134,0.15384615384615385,0.14285714285714285,he is the common ancestor of all surviving branches of the baccatione,0.15384615384615385,0.14285714285714285,he is the common ancestor of all surviving branches of the baccatione,he is the common ancestor of all surviving branches of the bagrationi dynasty
4135,0.0,0.0,carson was born to an english father and indian mother,0.0,0.0,carson was born to an english father and indian mother,carson was born to an english father and indian mother
4136,0.4,0.030303030303030304,for one time characters see list of one time the simpsons characters,0.4,0.030303030303030304,for one time characters see list of one time the simpsons characters,for onetime characters see list of onetime the simpsons characters
4137,0.1111111111111111,0.08196721311475409,its most populous community is the municipality of fauchate,0.1111111111111111,0.06557377049180328,its most populous community is the municipality of ochate,its most populous community is the municipality of boischatel
4138,0.375,0.04,he has mostly been deputy to first choice hennessy,0.375,0.04,he has mostly been deputy to first choice hennessy,he has mostly been deputy to firstchoice hennessey
4139,0.0,0.0,in a moment the old man was pursuing him,0.0,0.0,in a moment the old man was pursuing him,in a moment the old man was pursuing him
4140,0.1,0.037037037037037035,the achin is purple black without bristles at the tip,0.1,0.037037037037037035,the achin is purple black without bristles at the tip,the achene is purple black without bristles at the tip
4141,0.0,0.0,some volumes were also available as vinyl records,0.0,0.0,some volumes were also available as vinyl records,some volumes were also available as vinyl records
4142,0.2,0.27419354838709675,the event featured a lead guest appearance by,0.2,0.27419354838709675,the event featured a lead guest appearance by,the event featured a lead guest appearance by musician william
4143,0.25,0.2708333333333333,the seating had prevented the court from,0.375,0.3125,the seating had prevented the coat from,the sitin had prevented the court from operating
4144,0.0,0.0,quit whining,0.0,0.0,quit whining,quit whining
4145,0.0,0.0,the mine is in essence a plastic bag containing explosive liquid,0.0,0.0,the mine is in essence a plastic bag containing explosive liquid,the mine is in essence a plastic bag containing explosive liquid
4146,0.07142857142857142,0.043478260869565216,alcock left oxford for bath the same year and smith took his place,0.07142857142857142,0.043478260869565216,alcock left oxford for bath the same year and smith took his place,alcock left oxford for bath in the same year and smith took his place
4147,0.0,0.0,roy spent her last days battling cancer,0.0,0.0,roy spent her last days battling cancer,roy spent her last days battling cancer
4148,0.0,0.0,the architects were w c kruger and associates,0.0,0.0,the architects were w c kruger and associates,the architects were w c kruger and associates
4149,0.0,0.0,there is also footage of smith playing live,0.0,0.0,there is also footage of smith playing live,there is also footage of smith playing live
4150,0.0,0.0,youve been trying to do it have you,0.0,0.0,youve been trying to do it have you,youve been trying to do it have you
4151,0.0,0.0,so at each time interval the system is in a particular state,0.0,0.0,so at each time interval the system is in a particular state,so at each time interval the system is in a particular state
4152,0.1111111111111111,0.045454545454545456,ios love of drama started when she was nine,0.1111111111111111,0.045454545454545456,ios love of drama started when she was nine,eyos love of drama started when she was nine
4153,0.35714285714285715,0.42391304347826086,cultural muslims are diverse in terms of norms values,0.35714285714285715,0.42391304347826086,cultural muslims are diverse in terms of norms values,cultural muslims are diverse in terms of norms values political opinions and religious views
4154,0.21428571428571427,0.2361111111111111,if it was a separate payment then perhaps it was indeed,0.21428571428571427,0.2361111111111111,if it was a separate payment then perhaps it was indeed,if it was a separate payment then perhaps it was indeed a valid donation
4155,0.4166666666666667,0.3150684931506849,the first franco frozen dessert was available in may,0.4166666666666667,0.3150684931506849,the first franco frozen dessert was available in may,the first frango frozen dessert was available in maple and orange flavors
4156,0.0,0.0,he was a member of the queenslanders association in sydney,0.0,0.0,he was a member of the queenslanders association in sydney,he was a member of the queenslanders association in sydney
4157,0.35714285714285715,0.26153846153846155,they lost to bands such as green day fall outdoors,0.35714285714285715,0.26153846153846155,they lost to bands such as green day fall outdoors,they lost to bands such as green day fall out boy and the killers
4158,0.09090909090909091,0.016129032258064516,a brother daniel warner was killed in the battle of pennington,0.09090909090909091,0.016129032258064516,a brother daniel warner was killed in the battle of pennington,a brother daniel warner was killed in the battle of bennington
4159,0.0,0.0,he then raced in the belgian grand prix,0.0,0.0,he then raced in the belgian grand prix,he then raced in the belgian grand prix
4160,0.125,0.02040816326530612,east ham wards have long been labour strongholds,0.125,0.02040816326530612,east ham wards have long been labour strongholds,east hams wards have long been labour strongholds
4161,0.25,0.018867924528301886,an antiphony is also a choir book containing antiphons,0.25,0.018867924528301886,an antiphony is also a choir book containing antiphons,an antiphony is also a choirbook containing antiphons
4162,0.0,0.0,they can also be installed manually at a later time,0.0,0.0,they can also be installed manually at a later time,they can also be installed manually at a later time
4163,0.125,0.08888888888888889,there are five private jetties in leiboun port,0.125,0.08888888888888889,there are five private jetties in leiboun port,there are five private jetties in labuan port
4164,0.3333333333333333,0.03333333333333333,re recorded first album some updated lyrics and updated sounds,0.3333333333333333,0.03333333333333333,re recorded first album some updated lyrics and updated sounds,rerecorded first album some updated lyrics and updated sound
4165,0.1111111111111111,0.017241379310344827,in england county records offices act as local repositories,0.1111111111111111,0.017241379310344827,in england county records offices act as local repositories,in england county record offices act as local repositories
4166,0.25,0.023809523809523808,which subjects did you do for your a levels,0.25,0.023809523809523808,which subjects did you do for your a levels,which subjects did you do for your alevels
4167,0.2,0.019230769230769232,with my strength i slammed it full into red eyes face,0.2,0.019230769230769232,with my strength i slammed it full into red eyes face,with my strength i slammed it full into redeyes face
4168,0.46153846153846156,0.42168674698795183,the problems with nimoy and shatner necessitated,0.46153846153846156,0.42168674698795183,the problems with nimoy and shatner necessitated,the problems with nimoy and shatner necessitated the creation of two new characters
4169,0.14285714285714285,0.023809523809523808,senin is a common japanese character name,0.14285714285714285,0.023809523809523808,senin is a common japanese character name,sennin is a common japanese character name
4170,0.0,0.0,there were safety problems due to the deteriorated concrete,0.0,0.0,there were safety problems due to the deteriorated concrete,there were safety problems due to the deteriorated concrete
4171,0.2857142857142857,0.061224489795918366,duel manoila are small or moderately small frogs,0.2857142857142857,0.061224489795918366,duel manoila are small or moderately small frogs,duellmanohyla are small or moderately small frogs
4172,0.2,0.21739130434782608,the combined structures are applicable to full contact,0.2,0.21739130434782608,the combined structures are applicable to full contact,the combined structures are applicable to full contact stick fighting
4173,0.15384615384615385,0.15942028985507245,a number of etruscan tombs have been found in the vicinity,0.15384615384615385,0.15942028985507245,a number of etruscan tombs have been found in the vicinity,a number of etruscan tombs have been found in the vicinity of bolsena
4174,0.36363636363636365,0.28,this began in saint lawrence campus where it was extremely,0.36363636363636365,0.28,this began in saint lawrence campus where it was extremely,this began at the saintlawrence campus where it was extremely controversial
4175,0.14285714285714285,0.23529411764705882,he is the author of a number of works on alabama and,0.14285714285714285,0.23529411764705882,he is the author of a number of works on alabama and,he is the author of a number of works on alabama and georgia history
4176,0.18181818181818182,0.22033898305084745,it airs against the national news on big three,0.18181818181818182,0.22033898305084745,it airs against the national news on big three,it airs against the national news on the big three stations
4177,0.2,0.273972602739726,it includes all aspects of overseeing and supervising,0.2,0.273972602739726,it includes all aspects of overseeing and supervising,it includes all aspects of overseeing and supervising business operations
4178,0.5454545454545454,0.46875,martin corrects lewis and suggests,0.5454545454545454,0.46875,martin corrects lewis and suggests,martin corrects lewis and suggests that he must mean gene tunney
4179,0.3333333333333333,0.2153846153846154,it is also possible that the yerongpan subgroup lists,0.3333333333333333,0.2153846153846154,it is also possible that the yerongpan subgroup lists,it is also possible that the yerongpan subgroup lived in the area
4180,0.0,0.0,it is located on the cumberland river which was important to its early development,0.0,0.0,it is located on the cumberland river which was important to its early development,it is located on the cumberland river which was important to its early development
4181,0.38461538461538464,0.4111111111111111,such civic centers combine venues for sporting events,0.38461538461538464,0.4111111111111111,such civic centers combine venues for sporting events,such civic centers combine venues for sporting events theaters concerts and similar events
4182,0.2,0.23333333333333334,the movie depicts the town as extremely boring,0.2,0.23333333333333334,the movie depicts the town as extremely boring,the movie depicts the town as extremely boring and eventless
4183,0.3,0.25333333333333335,it soon replaced tracheostomy as the emergency gets there interim,0.3,0.25333333333333335,it soon replaced tracheostomy as the emergency gets there interim,it soon replaced tracheostomy as the emergency diphtheric intubation method
4184,0.0,0.0,a meteor storm then destroys the starboard generator,0.0,0.0,a meteor storm then destroys the starboard generator,a meteor storm then destroys the starboard generator
4185,0.14285714285714285,0.022222222222222223,he was interred in belfast milltown cemetery,0.14285714285714285,0.022222222222222223,he was interred in belfast milltown cemetery,he was interred in belfasts milltown cemetery
4186,0.2727272727272727,0.2413793103448276,typically they require continuing education validation and renewal,0.2727272727272727,0.2413793103448276,typically they require continuing education validation and renewal,typically they require continuing education validation and renewal to continue practice
4187,0.18181818181818182,0.17333333333333334,senators are to be elected from districts of substantially easily,0.18181818181818182,0.22666666666666666,senators are to be elected from districts of substantially,senators are to be elected from districts of substantially equal population
4188,0.5384615384615384,0.5,the reissue was produced by al quaglira,0.5384615384615384,0.5,the reissue was produced by al quaglira,the reissue was produced by al quaglieri with laura grover as project director
4189,0.25,0.27692307692307694,sitting with her i found which was very unusual,0.25,0.27692307692307694,sitting with her i found which was very unusual,sitting with her i found  which was very unusual indeed  a stranger
4190,0.0,0.0,there are some small craters on the eastern edge of the interior,0.0,0.0,there are some small craters on the eastern edge of the interior,there are some small craters on the eastern edge of the interior
4191,0.23076923076923078,0.24675324675324675,she was born in england and subsequently raised in england,0.23076923076923078,0.24675324675324675,she was born in england and subsequently raised in england,she was born in england and subsequently raised in england ireland and france
4192,0.2857142857142857,0.26582278481012656,there are a number of student committees for the institute,0.2857142857142857,0.26582278481012656,there are a number of student committees for the institute,there are a number of student committees for the institute and for student life
4193,0.38461538461538464,0.2916666666666667,female birds can also be recognized by their pattern,0.38461538461538464,0.2916666666666667,female birds can also be recognized by their pattern,female birds can also be recognised by their dash pattern on their backs
4194,0.15384615384615385,0.10144927536231885,the town of ladoga lays claim to the chicago worlds fair ferret,0.15384615384615385,0.10144927536231885,the town of ladoga lays claim to the chicago worlds fair ferret,the town of ladoga lays claim to the chicago worlds fair ferris wheel
4195,0.25,0.1694915254237288,his major strengths as a batsman with a sweep and cut,0.25,0.1694915254237288,his major strengths as a batsman with a sweep and cut,his major strengths as a batsman were the sweep and the cut
4196,0.07692307692307693,0.014705882352941176,folis had four brothers all of whom also moved to the united states,0.07692307692307693,0.014705882352941176,folis had four brothers all of whom also moved to the united states,foulis had four brothers all of whom also moved to the united states
4197,0.6428571428571429,0.5092592592592593,gore and associates incorporated newark delaware based,0.6428571428571429,0.5092592592592593,gore and associates incorporated newark delaware based,gore and associates incorporated newark delawarebased makers of goretex fabrics and other hightech materials
4198,0.18181818181818182,0.16923076923076924,their influence reverberated right up to the civil war,0.18181818181818182,0.16923076923076924,their influence reverberated right up to the civil war,their influence reverberated right up to the civil war and beyond
4199,0.2727272727272727,0.2,the nayangy airport is the gateway to the bagan,0.2727272727272727,0.2,the nayangy airport is the gateway to the bagan,the nyaung u airport is the gateway to the bagan region
4200,0.0,0.0,he was jailed immediately,0.0,0.0,he was jailed immediately,he was jailed immediately
4201,0.1,0.03508771929824561,the game module was written and designed by alan hammack,0.1,0.03508771929824561,the game module was written and designed by alan hammack,the game module was written and designed by allen hammack
4202,0.14285714285714285,0.0196078431372549,obu saburohei fought back against kakizaki samurai,0.14285714285714285,0.0196078431372549,obu saburohei fought back against kakizaki samurai,obu saburohei fought back against kakizakis samurai
4203,0.5,0.36764705882352944,forte pianos are built for this purpose today,0.5,0.36764705882352944,forte pianos are built for this purpose today,fortepianos are built for this purpose today in specialist workshops
4204,0.1,0.1044776119402985,he was prosecuted for assaulting his former girlfriend tessa,0.1,0.1044776119402985,he was prosecuted for assaulting his former girlfriend tessa,he was prosecuted for assaulting his former girlfriend tessa rolink
4205,0.0,0.0,copper is used in the process to remove the harshness of the product,0.0,0.0,copper is used in the process to remove the harshness of the product,copper is used in the process to remove the harshness of the product
4206,0.46153846153846156,0.2804878048780488,the category was won by sixteen time grammy winner and violon,0.46153846153846156,0.2804878048780488,the category was won by sixteen time grammy winner and violon,the category was won by sixteentime grammy winner and violoncello virtuoso yoyo ma
4207,0.16666666666666666,0.1917808219178082,all three houses are box cottages with lateral front gables,0.16666666666666666,0.1917808219178082,all three houses are box cottages with lateral front gables,all three houses are box cottages with lateral front gables and verandahs
4208,0.0,0.0,leadership is shared by a five member council,0.0,0.0,leadership is shared by a five member council,leadership is shared by a five member council
4209,0.0,0.0,the album received mixed reactions from both fans and critics alike,0.0,0.0,the album received mixed reactions from both fans and critics alike,the album received mixed reactions from both fans and critics alike
4210,0.25,0.30434782608695654,he was a son of john oldmixon of oldmixon weston,0.25,0.30434782608695654,he was a son of john oldmixon of oldmixon weston,he was a son of john oldmixon of oldmixon westonsupermare in somerset
4211,0.07142857142857142,0.14893617021276595,then the seven group winners along with the defending champions qualified to the,0.07142857142857142,0.14893617021276595,then the seven group winners along with the defending champions qualified to the,then the seven group winners along with the defending champions qualified to the quarterfinals
4212,0.0,0.0,its bilateral governance structure consists of the board of governors and the senate,0.0,0.0,its bilateral governance structure consists of the board of governors and the senate,its bilateral governance structure consists of the board of governors and the senate
4213,0.0,0.0,you must get well,0.0,0.0,you must get well,you must get well
4214,0.4,0.3103448275862069,journeymen were paid each day each day,0.0,0.0,journeymen were paid each day,journeymen were paid each day
4215,0.2857142857142857,0.32222222222222224,for the complete mens history see list of ohio valley convents,0.21428571428571427,0.28888888888888886,for the complete mens history see list of ohio valley conference,for the complete mens history see list of ohio valley conference mens basketball champions
4216,0.16666666666666666,0.23684210526315788,however on the field problems remained uncommon,0.0,0.0,however on the field problems remained,however on the field problems remained
4217,0.09090909090909091,0.07692307692307693,black which supplied musicians for cunard and the white star,0.09090909090909091,0.07692307692307693,black which supplied musicians for cunard and the white star,black which supplied musicians for cunard and the white star line
4218,0.2,0.17857142857142858,it affects our business plan said,0.0,0.0,it affects our business plan,it affects our business plan
4219,0.0,0.0,asterisks denote courtesy titles currently used by living heirs,0.0,0.0,asterisks denote courtesy titles currently used by living heirs,asterisks denote courtesy titles currently used by living heirs
4220,0.125,0.11627906976744186,it is generally reserved for themes of love them,0.0,0.0,it is generally reserved for themes of love,it is generally reserved for themes of love
4221,0.07142857142857142,0.07142857142857142,national governing bodies are organizations that look after all aspects of their individual,0.07142857142857142,0.07142857142857142,national governing bodies are organizations that look after all aspects of their individual,national governing bodies are organizations that look after all aspects of their individual sports
4222,0.2857142857142857,0.24242424242424243,what is the letter that she holds what is,0.0,0.0,what is the letter that she holds,what is the letter that she holds
4223,0.2,0.20833333333333334,hes simple and shes wise shes,0.0,0.0,hes simple and shes wise,hes simple and shes wise
4224,0.23076923076923078,0.21428571428571427,she has an arts and science diploma from the college of,0.23076923076923078,0.21428571428571427,she has an arts and science diploma from the college of,she has an arts and sciences diploma from the college of new caledonia
4225,0.0,0.0,hahn famously told her goodbye lianon,0.0,0.0,hahn famously told her goodbye lianon,hahn famously told her goodbye lianon
4226,0.14285714285714285,0.1780821917808219,the creation of a supreme court was unique in the case of song,0.14285714285714285,0.1780821917808219,the creation of a supreme court was unique in the case of song,the creation of a supreme court was unique in the case of south australia
4227,0.0,0.0,this theory is called the endosymbiotic theory,0.0,0.0,this theory is called the endosymbiotic theory,this theory is called the endosymbiotic theory
4228,0.38461538461538464,0.2875,following the announcement of robert bacias death he said,0.38461538461538464,0.2875,following the announcement of robert bacias death he said,following the announcement of robert barcias death he said there were two hardys
4229,0.3076923076923077,0.16666666666666666,a malachite green counterstain gives a blue green background cast to the site,0.3076923076923077,0.16666666666666666,a malachite green counterstain gives a blue green background cast to the site,a malachite green counterstain gives a bluegreen background cast to the surrounding tissue
4230,0.0,0.0,after two years with middlesbrough obrien was released on a free transfer,0.0,0.0,after two years with middlesbrough obrien was released on a free transfer,after two years with middlesbrough obrien was released on a free transfer
4231,0.16666666666666666,0.06153846153846154,under the rainbow and madeleine love were also released as singles,0.16666666666666666,0.06153846153846154,under the rainbow and madeleine love were also released as singles,under the rainbow and madly in love were also released as singles
4232,0.0,0.0,he then takes sally to a rooftop where he attacks her,0.0,0.0,he then takes sally to a rooftop where he attacks her,he then takes sally to a rooftop where he attacks her
4233,0.2727272727272727,0.12280701754385964,it serves as the home of the football club for tessie arnam,0.2727272727272727,0.12280701754385964,it serves as the home of the football club for tessie arnam,it serves as the home of the football club vitesse arnhem
4234,0.0,0.0,a key objective of the group was the union of art and the people,0.0,0.0,a key objective of the group was the union of art and the people,a key objective of the group was the union of art and the people
